Property ID,Property ZIP,Year Built,Unit,Beds,Baths,Floorplan,Lease Id,Type,Tenant Id,Online?,Renewal,Lease Start,Lease End,Rent,Income,Verified Income,Employer,Status,Birthday,Previous City,Previous State,Previous ZIP,Previous Country,Referral,Moving From,Industry,Pets1,Pets2,Pets3,Insurent1,Insurent2,Score,Unit,Unit Type,SF,Resident,Market Rent,Actual Rent,Move In Date,Lease Expiration Date,Move Out Date,Married,Household Type,Gender,# of Occupants,# of Children,Work from Home?
162194,11217,2013,29J,1,1,"1 BR, 1 BA, Balcony",24382486,INDIVIDUAL,59071388,Y,FALSE,10/7/2016,3/31/2018,3750,115000,0,Estee Lauder Companies,Closed,10/1/1978,New York,NY,10011,US,Website,Manhattan,"Creative (media, advertising, fashion)",Dog less than 15 lbs,Two,three,No,0,4,29J,1-683mb,683,t0025482,6300,3750,10/7/2016,3/31/2018,0,Y,Couple,MF,2,0,Yes
162194,11217,2013,20A,1,1,"1 BR, 1 BA, Balcony",24502681,INDIVIDUAL,39278149,Y,FALSE,10/8/2016,10/31/2017,3600,68000,75500,Handel Architects,Closed,10/1/1985,Brooklyn,NY,11238,US,Transfer,NYC Other (Staten Island and Bronx),0,0,0,none,No,0,8.8,20A,1-731mb,731,t0025489,6666,3600,10/8/2016,10/31/2017,0,Y,Couple,MF,2,0,No
197121,10016,0,09M,0,1,ALCOVE STUDIO / 1 - BATH,23767429,INDIVIDUAL,57988621,N,TRUE,10/10/2016,6/9/2017,3285,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,09M,0-u,550,t0025035,3190,3285,10/10/2015,6/9/2017,0,N,Single,F,1,0,No
197121,10016,0,10K,1,1,1-BED / 1-BATH,24338987,INDIVIDUAL,58998838,Y,FALSE,10/12/2016,4/11/2018,4000,195000,0,New Museum,Closed,11/1/1979,New Orleans,LA,70112,US,Streeteasy,0,0,0,None,none,No,0,9.3,10K,1-r,658,t0025517,4200,4000,10/12/2016,4/11/2018,0,N,Single,F,1,0,No
162194,11217,2013,24D,0,1,"STU, 1 BA",24226201,INDIVIDUAL,58800996,Y,FALSE,10/13/2016,10/31/2017,2800,132000,0,ContextMedia,Closed,1/1/1992,Queens,NY,11385,US,Sign,Brooklyn,0,0,None,none,No,0,1,24D,0-516m,516,t0025462,5512.5,2800,10/13/2016,10/31/2017,0,N,Single,M,1,0,No
156212,10028,1986,10-A,0,1,Studio/1Bath,23759227,INDIVIDUAL,57976897,N,FALSE,10/13/2016,12/31/2018,6500,280000,0.01,Freshfields Bruckhaus Deringer US LLP,Closed,10/1/1985,New York,NY,10016,US,Sign,Manhattan,"Law (lawyer, legal staff)",No,0,none,No,0,8.4,10-A,b1-col,950,t0140085,7000,6500,10/13/2016,12/31/2018,0,Yes,Couple,M,2,0,N
197121,10016,0,12L,2,2,2-BED/ 2 BATH,24232677,INDIVIDUAL,58806708,Y,FALSE,10/14/2016,10/14/2017,6685,469000,0,Tribune Media,Closed,12/1/1980,New York,NY,10010,US,Streeteasy,0,0,0,None,none,No,0,8.4,12L,2-2bu,1155,t0025468,5627,6685,10/14/2016,10/13/2017,0,Y,Family,MF,2,0,No
197121,10016,0,11J,1,1,1-BED / 1-BATH,23906515,INDIVIDUAL,58240497,N,TRUE,10/15/2016,6/14/2017,3595,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,11J,1bd/1b-r,658,t0025056,3595,3595,10/15/2012,6/14/2017,0,N,Single,M,1,0,No
197121,10016,0,19D,2,2,2-BED/ 2 BATH,24184997,INDIVIDUAL,58738581,N,TRUE,10/16/2016,6/15/2017,6825,0,0,0,Approved,1/0/1900,0,0,0,0,Unknown,0,0,0,0,one,No,0,-100,19D,2-2bu,1415,t0025124,6623,6825,10/16/2015,6/15/2017,0,N,Roommates,F,2,0,No
197121,10016,0,04D,1,1,1-BED / 1-BATH,24453590,INDIVIDUAL,59193168,Y,FALSE,10/17/2016,10/16/2017,3900,82000,0,IBM,Closed,7/1/1994,North Brunswick,NJ,8902,US,Broker,0,0,0,None,none,No,0,8.4,04D,1-r,711,t0025509,4125,7800,10/17/2016,10/16/2017,0,N,Roommates,F,2,0,No
198204,10023,0,1423,0,0,0_484,23651585,INDIVIDUAL,57770877,Y,FALSE,10/19/2016,10/31/2017,3305,275000,0,JSA Health Telepsychiatry,Approved,3/1/1979,New York,NY,10023,US,Property Website,0,0,0,None,none,No,0,7.5,1423,0_484,484,t0050123,3420,3305,8/25/2016,10/31/2017,0,0,Couple,MF,2,0,Not Available
156212,10028,1986,5B,1,1,1 Bed / 1 Bath,24616399,INDIVIDUAL,59473381,Y,FALSE,10/20/2016,12/31/2016,3200,0,0,Katsky Korins,Approved,11/1/1954,New York,NY,10128,US,Personal Referral,Manhattan,"Law (lawyer, legal staff)",Dog less than 15 lbs,One,one,No,0,4.6,05B,a41-col,575,t0140779,3186,3200,10/20/2016,12/31/2016,0,Yes,Couple,M,2,0,N
197121,10016,0,04J,1,1,1-BED / 1-BATH,24381187,INDIVIDUAL,59069274,Y,FALSE,10/21/2016,10/31/2017,3900,235000,0,Covington & Burling LLP,Closed,6/1/1987,New York,NY,10003,US,Streeteasy,0,0,0,One,one,No,0,9.4,04J,1bd/1b-r,658,t0025490,3735,3900,10/21/2016,10/20/2017,0,N,Couple,MF,2,0,No
197121,10016,0,06D,1,1,1-BED / 1-BATH,23771823,INDIVIDUAL,57995750,N,TRUE,10/24/2016,6/23/2017,3600,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,06D,1bd/1b-r,711,t0024988,3441,3600,10/24/2015,6/23/2017,0,N,Couple,MF,2,0,No
197121,10016,0,06K,1,1,1-BED / 1-BATH,23814804,INDIVIDUAL,58089157,N,TRUE,10/26/2016,6/25/2017,3080,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,06K,1bd/1b-r,658,t0024994,3080,3080,10/26/2015,6/25/2017,0,N,Single,F,1,2,No
162194,11217,2013,34E,1,1,"1 BR, 1 BA, Balcony",24264320,INDIVIDUAL,58860556,Y,FALSE,10/26/2016,4/30/2018,3850,180000,0,Gunderson Dettmer,Approved,11/1/1987,New York,NY,10003,US,Personal Referral,Manhattan,"Law (lawyer, legal staff)",No,None,none,No,0,4.4,34E,1-741MB,741,t0025460,6615,3850,10/26/2016,4/30/2018,0,N,Couple,MF,2,0,No
197121,10016,0,04C,1,1,1-BED / 1-BATH,23772828,INDIVIDUAL,57997174,N,TRUE,10/27/2016,6/26/2017,3085,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,04C,1bd/1b-r,636,t0024961,3165,3085,10/27/2015,6/26/2017,0,N,Couple,MF,2,0,No
197121,10016,0,11K,1,1,1-BED / 1-BATH,24374523,INDIVIDUAL,59053577,N,TRUE,10/27/2016,6/26/2017,3230,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,11K,1bd/1b-r,658,t0025057,3396,3230,10/27/2015,6/26/2017,0,N,Single,M,1,0,No
198204,10023,0,1313,0,0,0_476,23751886,INDIVIDUAL,57959536,Y,FALSE,10/27/2016,9/30/2017,3220,175000,0,JPMorgan Chase Bank,Closed,3/1/1975,Larchmont,NY,10538,US,Broker,0,0,0,None,none,No,0,7.7,1313,0_476,476,t0050343,3205,3220,8/27/2016,9/30/2017,0,N,Single,F,1,0,No
197121,10016,0,11A,0,1,ALCOVE STUDIO / 1 - BATH,24632256,INDIVIDUAL,59475415,Y,FALSE,10/28/2016,4/27/2018,3543.75,88782,0,Mt Sinai,Approved,3/1/1990,New York,NY,10016,US,Streeteasy,0,0,0,None,none,No,0,9.2,11A,1-JrR,531,t0025691,3543.75,3543.75,10/28/2016,4/27/2018,0,N,Couple,MF,2,0,No
162194,11217,2013,19E,1,1,"1 BR, 1 BA",24275466,INDIVIDUAL,58884547,Y,FALSE,10/28/2016,4/30/2018,3500,235000,0,Greenberg Traurig LLP,Approved,11/1/1985,New York,NY,10065,US,Streeteasy,Manhattan,"Law (lawyer, legal staff)",No,None,none,No,0,4.5,19E,1-725m,725,t0025459,6363,3500,10/28/2016,4/30/2018,0,?,Couple,MF,2,0,No
197121,10016,0,03G,1,1,1-BED / 1-BATH,23770556,INDIVIDUAL,57993818,N,TRUE,11/1/2016,6/30/2017,3400,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,03G,1bd/1b-r,658,t0024957,3246,3400,11/1/2014,6/30/2017,0,N,Roommates,F,2,0,No
197121,10016,0,10J,1,1,1-BED / 1-BATH,24504144,INDIVIDUAL,59290078,Y,FALSE,11/1/2016,4/30/2018,4050,60000,0,Radiate Textiles,Closed,2/1/1991,New York,NY,10036,US,Streeteasy,0,0,0,None,none,No,0,9.4,10J,1-r,658,t0025680,3660,0,11/1/2016,4/30/2018,0,N,Couple,MF,2,0,No
197121,10016,0,08H,2,2,2-BED/ 2 BATH,24569270,INDIVIDUAL,59390339,N,TRUE,11/1/2016,6/30/2017,5930,0,0,0,Approved,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,08H,2-2bu,1186,t0025019,5762,5930,5/6/2010,6/30/2017,0,N,Single,F,1,1,No
197121,10016,0,12E,1,1,1-BED / 1-BATH,24796009,INDIVIDUAL,59786406,Y,FALSE,11/1/2016,1/31/2018,4250,80000,0,Interviewing,Approved,5/1/1982,Studio CitY,CA,91604,US,Broker,0,0,0,One,none,No,0,5.1,12E,1bd/1b-r,657,t0025692,3850,0,11/1/2016,1/31/2018,0,N,Single,F,1,0,No
162194,11217,2013,26A,1,1,"1 BR, 1 BA, Balcony",18612215,INDIVIDUAL,48370544,Y,FALSE,11/1/2016,10/31/2017,3900,176000,0,MTown Films,Approved,10/1/1976,Brooklyn,NY,11217,US,Transfer,NYC Other (Staten Island and Bronx),"Creative (media, advertising, fashion)",No,None,none,No,0,-1,26A,1-731mb,731,t0025515,6615,3900,11/5/2016,10/31/2017,0,N,Single,F,1,0,No
162194,11217,2013,33H,1,1,"1 BR, 1 BA",24495533,INDIVIDUAL,59264302,Y,FALSE,11/1/2016,4/30/2018,3300,124000,0,Google,Closed,9/1/1983,Washington,DC,20002,US,Personal Referral,Manhattan,"Technology (computer, IT)",No,None,none,No,0,1.3,33H,1-657m,657,t0025697,6000,0,11/1/2016,4/30/2018,0,N,Single,F,1,0,No
145511,10009,0,11D,1,1,1 Bed/1 Bath + Terrace,23887829,INDIVIDUAL,30303229,N,TRUE,11/1/2016,10/31/2017,3245,113000,0,0,Approved,7/1/1983,New York,NY,10009,US,Broker,0,0,0,0,0,No,0,9.3,11D,1-568tra,568,t0023391,4696.5,3245,11/12/2013,10/31/2017,0,?,Not Available,MF,2,0,Not Available
198204,10023,0,1323,0,0,0_484,23217507,INDIVIDUAL,56942277,Y,FALSE,11/1/2016,10/31/2017,3200,165000,0,CBS News,Closed,8/1/1982,New York,NY,10023,US,Unknown,0,0,0,One,one,No,0,8.9,1323,0_484,484,t0050129,3405,3200,8/30/2016,10/31/2017,0,N,Single,F,1,0,No
198204,10023,0,1112,0,0,0_476,23857794,INDIVIDUAL,58155336,Y,FALSE,11/1/2016,10/31/2017,3140,81000,0,N/A,Approved,11/1/1994,Beijing,  ,0,CN,Broker,0,0,0,None,none,No,0,5.6,1112,0_476,476,t0050341,3175,3140,9/1/2016,10/31/2017,0,0,Couple,F,2,0,Not Available
198204,10023,0,1114,0,1,"Studio, 468 sq. ft.",23947936,INDIVIDUAL,58321431,Y,FALSE,11/1/2016,10/31/2017,3170,160000,0,Eastchester School Dist,Closed,9/1/1976,Bronx,NY,10471,US,Property Website,0,0,0,None,none,No,0,8.9,1114,0_468,468,t0050110,3400,3170,9/1/2016,10/31/2017,0,N,Single,M,1,0,No
197121,10016,0,23D,1,1,1-BED / 1-BATH,24072333,INDIVIDUAL,58537978,N,TRUE,11/6/2016,1/31/2017,4176,0,0,0,Approved,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,23D,1bd/1b-r,790,t0025156,4176,4176,11/6/2015,1/31/2017,0,Y,Family,MF,2,0,No
198204,10023,0,1622,2,2,"2 Bed / 2 Bath, 983 sq. ft.",23994368,INDIVIDUAL,58393231,Y,FALSE,11/6/2016,12/31/2017,6665,60000,0,Dubai South,Closed,12/1/1993,New York,NY,10019,US,Citi-Habitats Website,0,0,0,None,none,No,0,-50,1622,2_983,983,t0050105,6950,0,9/6/2016,12/5/2017,0,N,Family,FF,2,0,No
198204,10023,0,1413,0,0,0_476,24054759,INDIVIDUAL,58502243,Y,FALSE,11/7/2016,11/30/2017,3245,170000,0,Amherst Capital Management,Closed,2/1/1986,New York,NY,10023,US,Apartments.com,0,0,0,None,none,No,0,9.5,1413,0_476,476,t0050154,3220,0,9/8/2016,11/6/2017,0,N,Single,M,1,0,No
198204,10023,0,1412,1,0,1_719,24058412,INDIVIDUAL,58513540,Y,FALSE,11/9/2016,3/31/2018,4340,199600,0,KPMG LLP,Closed,4/1/1982,Frankfurt,  ,60316,DE,Broker,0,0,0,None,none,No,0,7.5,1412,1_719,719,t0050171,4540,0,9/9/2016,3/8/2018,0,Y,Family,M,3,1,No
198204,10023,0,1119,1,0,1_716,24110434,INDIVIDUAL,58598844,Y,FALSE,11/10/2016,11/30/2017,4090,163600,0,Student,Approved,5/1/1991,New York,NY,10036,US,Broker,0,0,0,None,none,No,0,-1,1119,1_716,716,t0050198,4520,0,9/11/2016,11/9/2017,0,N,Single,M,1,0,Not Available
198204,10023,0,1320,1,0,1_716,23660753,INDIVIDUAL,57785426,Y,FALSE,11/14/2016,11/30/2017,4200,137000,0,Mayo Clinic,Closed,6/1/1974,New York,NY,10023,US,Walk-in,0,0,0,One,one,No,0,8.6,1320,1_716,716,t0050126,4560,0,10/14/2016,11/13/2017,0,N,Single,F,1,0,Not Available
198204,10023,0,1623,0,0,0_484,23469596,INDIVIDUAL,57423057,Y,FALSE,11/15/2016,11/30/2017,3485,150000,0,Adgorithms Inc.,Closed,4/1/1980,New York,NY,10069,US,Broker,0,0,0,One,one,No,0,9.3,1623,0_484,484,t0050125,3450,0,10/15/2016,11/14/2017,0,0,Single,M,1,0,Not Available
198204,10023,0,1319,1,0,1_671,23734459,INDIVIDUAL,57887600,Y,FALSE,11/15/2016,11/30/2018,3970,150000,0,Ernst & Young,Closed,1/1/1987,New York,NY,10005,US,nakedapartments.com,0,0,0,None,none,No,0,9.3,1319,1_671,671,t0050344,4440,0,9/17/2016,11/14/2018,0,0,Couple,MF,2,0,Not Available
198204,10023,0,2013,0,0,0_476,24136901,INDIVIDUAL,58644074,Y,FALSE,11/15/2016,11/30/2017,3395,40740,0,Student,Closed,4/1/1998,Graubunden,  ,7504,CH,Broker,0,0,0,None,none,No,0,3.2,2013,0_476,476,t0050210,3310,0,9/15/2016,11/14/2017,0,N,Single,F,1,0,No
198204,10023,0,2001,1,0,1_695,24018637,INDIVIDUAL,58432831,Y,FALSE,11/19/2016,11/30/2017,4350,170000,0,NYU,Closed,7/1/1994,New York,NY,10005,US,Broker,0,0,0,None,none,No,0,7.3,2001,1_695,695,t0050111,4780,0,9/23/2016,11/18/2017,0,N,Single,F,1,0,No
198204,10023,0,1513,0,0,0_476,24168767,INDIVIDUAL,58711903,Y,FALSE,11/19/2016,11/30/2017,3270,130800,0,The Juilliard School,Closed,2/1/1991,New York,NY,10023,US,Referral,0,0,0,One,one,No,0,6.7,1513,0_476,476,t0050238,3235,0,9/22/2016,11/18/2017,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,1420,1,0,1_716,24027874,INDIVIDUAL,58445253,Y,FALSE,11/22/2016,11/30/2017,4230,1000000,0,0,Closed,6/1/1967,Great Neck,NY,11020,US,Trulia.com,0,0,0,None,none,No,0,9,1420,1_716,716,t0050118,4580,0,9/22/2016,11/21/2017,0,0,Single,M,1,0,No
198204,10023,0,1312,1,0,1_719,24048775,INDIVIDUAL,58484152,Y,FALSE,11/23/2016,11/30/2017,4310,140000,0,Societe Generale,Closed,11/1/1981,New York,NY,10036,US,Broker,0,0,0,None,none,No,0,6.8,1312,1_719,719,t0050141,4520,0,9/22/2016,11/30/2017,0,0,Couple,M,2,0,Not Available
197121,10016,0,12B,0,1,STUDIO / 1 - BATH,24559378,INDIVIDUAL,59373672,Y,FALSE,11/28/2016,5/27/2018,3425,72450,0,New York University Langone Medical Center,Approved,7/1/1983,New York,NY,10044,US,Apartments.com,0,0,0,None,none,No,0,8.4,12B,1-JrR,497,t0025681,2839,0,11/28/2016,5/27/2018,0,N,Couple,MF,2,0,No
198204,10023,0,1624,1,0,1_797,23796061,STUDENT,57891971,Y,FALSE,12/1/2016,11/30/2017,5080,50000,0,Fordham,Closed,6/1/1991,Jersey city,NJ,7310,US,Walk-in,0,0,0,One,one,Yes,0,-1,1624,1_797,797,t0050445,4400,0,8/28/2016,11/30/2017,0,0,Couple,M,2,0,Not Available
198204,10023,0,1118,1,0,1_671,23870619,INDIVIDUAL,58180262,Y,FALSE,12/1/2016,11/30/2017,3870,125000,0,Linden Global Strategies LLC,Closed,2/1/1985,New York,NY,10128,US,Property Website,0,0,0,None,none,No,0,8,1118,1_671,671,t0050127,4400,0,10/1/2016,11/30/2017,0,N,Single,M,1,0,Not Available
198204,10023,0,1115,0,0,0+_508,24014225,INDIVIDUAL,58425981,Y,FALSE,12/1/2016,11/30/2017,3440,160000,0,Fitzpatrick Cella,Closed,4/1/1988,Washington,DC,20011,US,Broker,0,0,0,None,none,No,0,9.4,1115,0+_508,508,t0050102,3425,0,10/1/2016,11/30/2017,0,0,Single,F,1,0,Not Available
198204,10023,0,1219,1,0,1_671,24055308,INDIVIDUAL,58503456,Y,FALSE,12/1/2016,11/30/2017,3940,400000,0,Not Current,Closed,5/1/1971,Chester,NJ,7930,US,Streeteasy,0,0,0,One,one,No,0,-1,1219,1_671,671,t0050157,4420,0,10/1/2016,11/30/2017,0,0,Single,F,1,0,Not Available
198204,10023,0,1411,0,0,0_508,24268909,INDIVIDUAL,58871895,Y,FALSE,12/4/2016,12/31/2017,3565,142600,0,Freelancer,Closed,10/1/1989,Manhattan,NY,10003,US,Broker,0,0,0,None,none,No,0,6.7,1813,0_476,476,t0050299,3280,0,10/2/2016,12/31/2017,0,0,Single,F,1,0,Not Available
198204,10023,0,1912,1,0,1_719,23959642,INDIVIDUAL,58337428,Y,FALSE,12/14/2016,12/31/2017,4490,237800,0,Fairway Market,Closed,4/1/1985,New York,NY,10023,US,Walk-in,0,0,0,One,one,No,0,8.8,1912,1_719,719,t0050100,4640,0,10/15/2016,12/13/2017,0,0,Single,M,1,0,No
198204,10023,0,1424,1,0,1_797,24075687,INDIVIDUAL,58543150,Y,FALSE,12/26/2016,4/30/2018,4820,210000,0,HarperCollins,Closed,10/1/1969,New York,NY,10023,US,Walk-In,0,0,0,Two,two,No,0,9.1,1424,1_797,797,t0050184,4400,0,10/26/2016,4/30/2018,0,0,Couple,MM,2,0,Not Available
198204,10023,0,1212,1,0,1_719,24158603,INDIVIDUAL,58695001,Y,FALSE,12/28/2016,12/31/2018,4280,175000,0,Glencore Ltd,Closed,5/1/1987,New York,NY,10128,US,Streeteasy,0,0,0,None,none,No,0,9.2,1212,1_719,719,t0050221,4500,0,10/29/2016,12/31/2018,0,0,Couple,M,2,0,No
198204,10023,0,1523,0,0,0_484,24357472,INDIVIDUAL,59023455,Y,FALSE,12/29/2016,12/31/2017,3450,80000,0,New York University,Closed,6/1/1977,New York,NY,10019,US,Broker,0,0,0,One,one,No,0,5.5,1523,0_484,484,t0050355,3435,0,10/29/2016,12/31/2017,0,0,Single,M,1,0,Not Available
198204,10023,0,1315,0,0,0_468,24217019,GUARANTOR,58756717,Y,FALSE,12/30/2016,2/28/2018,3250,390000,0,Spano Abstract Service Corp.,Closed,1/1/1959,Melville,NY,11747,US,Property Website,0,0,0,One,one,No,0,9.7,1315,0_468,468,t0050293,3430,0,10/29/2016,2/28/2018,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,2012,1,0,1_719,23591221,INDIVIDUAL,57663987,Y,FALSE,1/1/2017,4/30/2018,4520,425000,0,Self,Approved,12/1/1957,Brooklyn,NY,11201,US,Broker,0,0,0,One,one,No,0,8.4,2012,1_719,719,t0050147,4660,0,1/1/2017,4/30/2018,0,N,Single,F,1,0,Not Available
198204,10023,0,1122,0,0,0_484,24226718,INDIVIDUAL,58803343,Y,FALSE,1/1/2017,12/31/2017,3200,121200,0,Aspen Insurance,Closed,5/1/1986,New York,NY,10017,US,Property Website,0,0,0,None,none,No,0,8.5,1122,0_484,484,t0050292,3375,0,11/1/2016,12/31/2017,0,0,Single,F,1,0,No
198204,10023,0,1101,1,0,1_685,24265793,INDIVIDUAL,58866276,Y,FALSE,1/1/2017,12/31/2017,3980,210000,0,Roset USA Corp,Closed,12/1/1982,New York,NY,10001,US,Streeteasy,0,0,0,None,none,No,0,8.7,1101,1_685,685,t0050291,4600,0,10/21/2016,12/31/2017,0,0,Single,M,1,0,Not Available
198204,10023,0,1216,0,0,0+_508,24725716,INDIVIDUAL,59664954,Y,FALSE,1/5/2017,1/4/2018,3495,165000,0,Disney ABC,Closed,9/1/1988,Washington,DC,20036,US,Streeteasy,0,0,0,None,none,No,0,8.8,1216,0+_508,508,t0050633,3440,0,1/5/2017,1/31/2018,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,1712,1,0,1_719,24271795,INDIVIDUAL,58883091,Y,FALSE,1/10/2017,1/31/2018,4430,142226,0,World Bank,Closed,11/1/1979,Arlington,VA,22201,US,Trulia.com,0,0,0,None,none,No,0,9.4,1712,1_719,719,t0050307,4600,0,10/9/2016,1/9/2018,0,Y,Family,M,3,1,No
198204,10023,0,1401,1,0,1_685,24605926,INDIVIDUAL,59445510,Y,FALSE,1/28/2017,1/31/2018,4110,65000,0,LinkedIn Corp.,Closed,4/1/1989,New York,NY,10001,US,Broker,0,0,0,None,none,No,0,7.9,1401,1_685,685,t0050540,4660,0,6/6/2016,6/30/2017,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,1113,1,0,1+_750,24047926,INDIVIDUAL,58482359,Y,FALSE,2/1/2017,4/30/2018,4400,177000,0,"Andy Villasana Design, LLC",Closed,1/1/1977,New York,NY,10069,US,Walk-in,0,0,0,One,one,No,0,7.6,1113,1+_750,750,t0050140,5850,0,10/31/2016,4/30/2018,0,N,Single,M,1,0,Not Available
198204,10023,0,1612,1,0,1_719,24058279,INDIVIDUAL,58513061,Y,FALSE,2/1/2017,1/31/2018,4410,210000,0,Emmis Communications,Closed,9/1/1965,Hoboken,NJ,7030,US,Streeteasy,0,0,0,One,one,No,0,9.6,1612,1_719,719,t0050174,4580,0,12/2/2016,1/31/2018,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,1913,0,0,0_476,24162397,INDIVIDUAL,58704569,Y,FALSE,2/1/2017,1/31/2018,3370,59226,0,Intermetzo,Approved,3/1/1968,Lelystad,  ,8219BJ,NL,Broker,0,0,0,None,none,No,0,8.5,1913,0_476,476,t0050231,3295,0,10/20/2016,1/0/1900,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,1613,0,0,0_476,24268665,INDIVIDUAL,58872824,Y,FALSE,2/1/2017,1/31/2018,3315,120000,0,Tory Burch,Closed,8/1/1977,Atlanta,GA,30326,US,Broker,0,0,0,None,none,No,0,8,1613,0_476,476,t0050306,3250,0,11/1/2016,1/31/2018,0,0,Single,F,1,0,Not Available
198204,10023,0,1414,1,0,1+_750,24383996,INDIVIDUAL,59075552,Y,FALSE,2/1/2017,1/31/2018,4540,198000,0,Siemens,Approved,3/1/1979,New York,NY,10019,US,Walk-In,0,0,0,One,one,No,0,8.1,1414,1+_750,750,t0050405,5925,0,1/0/1900,1/0/1900,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,1223,0,0,0_484,24405177,INDIVIDUAL,59115831,Y,FALSE,2/1/2017,1/31/2018,3255,190000,0,Ophir Partners LLC,Closed,7/1/1982,Stamford,CT,6901,US,Streeteasy,0,0,0,None,none,No,0,9,1223,0_484,484,t0050411,3390,0,10/30/2016,1/31/2018,0,0,Single,M,1,0,No
198204,10023,0,1713,0,0,0_476,24452411,INDIVIDUAL,59189955,Y,FALSE,2/1/2017,4/30/2018,3320,0,0,Fordham University,Approved,8/1/1996,New York,NY,10023,US,Streeteasy,0,0,0,None,none,No,0,3.5,1713,0_476,476,t0050487,3265,0,1/0/1900,1/0/1900,0,0,Single,F,1,0,Not Available
198204,10023,0,1701,1,0,1_695,24589543,INDIVIDUAL,59425543,Y,FALSE,2/1/2017,1/31/2018,4260,150000,0,FindShadow,Closed,4/1/1987,West Orange,NJ,7052,US,Streeteasy,0,0,0,Two,two,No,0,8.2,1701,1_695,695,t0050531,4720,0,10/15/2016,1/31/2018,0,Y,Couple,M,2,0,No
198204,10023,0,2118,1,0,1+_746,24611863,INDIVIDUAL,59460179,Y,FALSE,2/1/2017,4/30/2018,5120,189200,0,Intapp Inc,Closed,11/1/1975,New York,NY,10025,US,Broker,0,0,0,None,none,No,0,8.4,2118,1+_746,746,t0050558,6250,0,10/21/2016,4/30/2018,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,1512,1,0,1_719,24390256,INDIVIDUAL,59097346,Y,FALSE,2/13/2017,2/28/2018,4370,375000,0,Columbia University,Closed,10/1/1967,Philadelphia,PA,19147,US,Citi-Habitats Website,0,0,0,None,none,No,0,9.7,1512,1_719,719,t0050404,4560,0,12/15/2016,2/28/2018,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,1121,2,0,2_983,24379925,INDIVIDUAL,59066040,Y,FALSE,2/15/2017,4/30/2018,6350,225000,0,Morgan Stanley,Approved,9/1/1965,New york,NY,10019,US,Broker,0,0,0,None,none,No,0,8.9,1121,2_983,983,t0050369,6825,0,11/1/2016,4/30/2018,0,0,Couple,M,2,0,No
198204,10023,0,1213,0,0,0_476,24264304,INDIVIDUAL,58860309,Y,FALSE,2/16/2017,2/28/2019,3195,120000,0,"Alvarez and Marsal Holdings, LLC",Closed,5/1/1980,New York,NY,10023,US,Property Website,0,0,0,None,none,No,0,8.1,1213,0_476,476,t0050283,3190,0,10/7/2016,2/15/2019,0,0,Not Available,F,1,0,Not Available
198204,10023,0,2007,2,0,2_914,24056623,INDIVIDUAL,58051840,Y,FALSE,2/25/2017,2/28/2018,6705,183000,0,JPMorgan Chase,Closed,9/1/1983,New York,NY,10023,US,Referral,0,0,0,None,one,No,0,8.6,2007,2_914,914,t0050161,7150,0,10/21/2016,2/24/2018,0,N,Single,F,1,0,No
198204,10023,0,1301,1,0,1_685,24494719,INDIVIDUAL,59262628,Y,FALSE,3/1/2017,3/31/2018,4080,152000,0,Prudential,Approved,9/1/1982,Palisades Park,NJ,7650,US,Streeteasy,0,0,0,None,none,No,0,6.3,1301,1_685,685,t0050457,4640,0,1/0/1900,1/0/1900,0,0,Not Available,Not Available,Not Available,0,Not Available
198204,10023,0,1601,1,0,1_685,24573910,INDIVIDUAL,59395911,Y,FALSE,3/1/2017,2/28/2018,4190,137000,0,DailyMail.com,Closed,2/1/1974,New York,NY,10023,US,Walk-In,0,0,0,None,none,No,0,4.9,1601,1_685,685,t0050530,4700,0,12/1/2016,2/28/2018,0,0,Not Available,Not Available,Not Available,0,Not Available
